Study_ID,Reference,Prey_Species,Study_site,Lat,Long,Predator_Species,Correlation,Site,Site_note,Time,Time_note,Predator,Prey,Predator_Units,Prey_Units,Data_source,Inclusion_problem,Comments
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,22,,1.7,0.165,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,23,,1.537,0.636,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,24,,1.234,0.999,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,25,,0.439,0.604,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,26,,0.244,0.501,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,27,,0.168,0.43,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,28,,0.439,0.403,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,29,,0.298,0.468,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,30,,0.412,0.804,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,31,,0.174,0.642,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,32,,0.168,0.604,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,33,,0.239,0.501,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,34,,0.109,0.636,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,35,,0.039,0.468,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,36,,0.136,0.636,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,37,,0.098,0.745,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,38,,0.098,0.501,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,39,,0.098,0.365,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,40,,0.103,0.403,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,41,,0.103,0.1,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,42,,0.136,0.121,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,43,,0.103,0.127,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,44,,0.039,0.094,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,45,,0.136,0.268,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,46,,0.168,0.094,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,47,,0.201,0.1,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,48,,0.266,0.094,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,49,,0.607,0.132,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,50,,0.206,0.333,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,51,,0.374,0.035,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,52,,0.071,0.067,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,53,,0.033,0.127,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_9,"Moseby, K., Hodgens, P., Bannister, H., Mooney, P., Brandle, R., Lynch, C., Young, C., Jansen, J. and Jensen, M., 2021. The ecological costs and benefits of a feral cat poison‐baiting programme for protection of reintroduced populations of the western quoll and brushtail possum. Austral Ecology, 46(8), pp.1366-1382.",Dasyurus geoffroii,Flinders Ranges National Park,-31.37,138.59,Cat,Temporal,,,54,,0.071,0.23,Camera trapping,Camera trapping,"Fig 6 A,B",,
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,1,2000 before,60,8,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,2,2000 after,11,18,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,3,2001 before,25,5,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,4,2001 after,22,8,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,5,2002 before,32,17,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_10,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Fox,Temporal,Werrikimbe,,6,2002 after,47,7,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_11,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Cat,Temporal,Werrikimbe,,1,2000 before,16,8,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
ES_11,"Körtner, G., Gresser, S. and Harden, B., 2003. Does fox baiting threaten the spotted-tailed quoll, Dasyurus maculatus?. Wildlife Research, 30(2), pp.111-118.",Dasyurus maculatus,Armidale,-31.12,152.1,Cat,Temporal,Werrikimbe,,2,2000 after,41,18,Tracking,Tracking,Table 2,,Data from Petroi site excluded due to sample size (N=2)
